source_id,source_title,source_publisher,source_year,source_url,scenario,sector,skill_category,specific_skills,demand_direction,demand_score,demand_rationale,qatarization_relevance,time_horizon,evidence_quote,data_quality,quality_weight,scenario_weight,weighted_score
MCK_FUTURE_WORK_GCC,McKinsey Global Institute — The Future of Work in the GCC,McKinsey Global Institute,2023,https://www.mckinsey.com/mgi/our-research/the-future-of-work-in-the-middle-east,S1,cross_sector,change management and adaptability,"continuous learning, adaptability, change leadership, agile methodology",moderate_increase,1.0,Rapid technological change requires workers and organizations to continuously adapt and manage transitions effectively.,medium,both,continuous adaptation becomes critical,high,1.5,0.8,1.2000000000000002
MCK_FUTURE_WORK_GCC,McKinsey Global Institute — The Future of Work in the GCC,McKinsey Global Institute,2023,https://www.mckinsey.com/mgi/our-research/the-future-of-work-in-the-middle-east,S3,cross_sector,change management and adaptability,"continuous learning, adaptability, change leadership, agile methodology",moderate_increase,1.0,Rapid technological change requires workers and organizations to continuously adapt and manage transitions effectively.,medium,both,continuous adaptation becomes critical,high,1.5,0.7,1.0499999999999998
MCK_FUTURE_WORK_GCC,McKinsey Global Institute — The Future of Work in the GCC,McKinsey Global Institute,2023,https://www.mckinsey.com/mgi/our-research/the-future-of-work-in-the-middle-east,S1,technology_digital,advanced technical skills,"software development, systems architecture, data engineering, digital product management",strong_increase,2.0,"Digital transformation initiatives and new technology implementations require deep technical expertise to design, build, and manage digital systems.",high,both,technical talent shortage intensifying,high,1.5,0.8,2.4000000000000004
MCK_FUTURE_WORK_GCC,McKinsey Global Institute — The Future of Work in the GCC,McKinsey Global Institute,2023,https://www.mckinsey.com/mgi/our-research/the-future-of-work-in-the-middle-east,S1,cross_sector,traditional manual skills,"routine data entry, basic clerical work, simple assembly, repetitive processing",moderate_decrease,-1.0,"Automation and AI technologies will replace many routine, predictable tasks across various sectors, reducing demand for these traditional skills.",low,near_term,routine jobs face displacement,high,1.5,0.8,-1.2000000000000002
MCK_FUTURE_WORK_GCC,McKinsey Global Institute — The Future of Work in the GCC,McKinsey Global Institute,2023,https://www.mckinsey.com/mgi/our-research/the-future-of-work-in-the-middle-east,S3,cross_sector,traditional manual skills,"routine data entry, basic clerical work, simple assembly, repetitive processing",moderate_decrease,-1.0,"Automation and AI technologies will replace many routine, predictable tasks across various sectors, reducing demand for these traditional skills.",low,near_term,routine jobs face displacement,high,1.5,0.7,-1.0499999999999998
KEARNEY_GCC_TALENT,Kearney — GCC Talent Competitiveness Report 2023,Kearney,2023,https://www.kearney.com/industry/public-sector/article/gcc-talent-competitiveness,S1,technology_digital,digital transformation,"digital analytics, artificial intelligence, cloud computing, cybersecurity, data science",strong_increase,2.0,GCC governments prioritizing digital economy initiatives and smart city developments require advanced digital skills across all sectors.,high,both,digital transformation acceleration across GCC,high,1.5,0.6,1.7999999999999998
KEARNEY_GCC_TALENT,Kearney — GCC Talent Competitiveness Report 2023,Kearney,2023,https://www.kearney.com/industry/public-sector/article/gcc-talent-competitiveness,S3,technology_digital,digital transformation,"digital analytics, artificial intelligence, cloud computing, cybersecurity, data science",strong_increase,2.0,GCC governments prioritizing digital economy initiatives and smart city developments require advanced digital skills across all sectors.,high,both,digital transformation acceleration across GCC,high,1.5,0.2,0.6000000000000001
KEARNEY_GCC_TALENT,Kearney — GCC Talent Competitiveness Report 2023,Kearney,2023,https://www.kearney.com/industry/public-sector/article/gcc-talent-competitiveness,S1,cross_sector,leadership and management,"strategic planning, change management, cross-cultural leadership, project management, innovation management",strong_increase,2.0,Nationalization strategies require developing local leadership capabilities to replace expatriate managers across industries.,high,both,building local leadership capacity,high,1.5,0.6,1.7999999999999998
KEARNEY_GCC_TALENT,Kearney — GCC Talent Competitiveness Report 2023,Kearney,2023,https://www.kearney.com/industry/public-sector/article/gcc-talent-competitiveness,S2,cross_sector,leadership and management,"strategic planning, change management, cross-cultural leadership, project management, innovation management",strong_increase,2.0,Nationalization strategies require developing local leadership capabilities to replace expatriate managers across industries.,high,both,building local leadership capacity,high,1.5,0.2,0.6000000000000001
KEARNEY_GCC_TALENT,Kearney — GCC Talent Competitiveness Report 2023,Kearney,2023,https://www.kearney.com/industry/public-sector/article/gcc-talent-competitiveness,S3,cross_sector,leadership and management,"strategic planning, change management, cross-cultural leadership, project management, innovation management",strong_increase,2.0,Nationalization strategies require developing local leadership capabilities to replace expatriate managers across industries.,high,both,building local leadership capacity,high,1.5,0.2,0.6000000000000001
KEARNEY_GCC_TALENT,Kearney — GCC Talent Competitiveness Report 2023,Kearney,2023,https://www.kearney.com/industry/public-sector/article/gcc-talent-competitiveness,S1,finance_banking,fintech and digital banking,"blockchain technology, digital payments, regulatory technology, financial analytics, digital banking",strong_increase,2.0,GCC financial sectors undergoing rapid digitalization to compete globally and serve tech-savvy populations.,medium,near_term,fintech adoption acceleration,high,1.5,0.6,1.7999999999999998
KEARNEY_GCC_TALENT,Kearney — GCC Talent Competitiveness Report 2023,Kearney,2023,https://www.kearney.com/industry/public-sector/article/gcc-talent-competitiveness,S2,energy_lng,advanced energy operations,"LNG technology, process optimization, energy trading, facility management, safety systems",moderate_increase,1.0,Continued expansion of North Field and LNG capacity requires specialized technical expertise despite diversification efforts.,medium,medium_term,energy sector technical requirements,high,1.5,0.2,0.30000000000000004
KEARNEY_GCC_TALENT,Kearney — GCC Talent Competitiveness Report 2023,Kearney,2023,https://www.kearney.com/industry/public-sector/article/gcc-talent-competitiveness,S1,healthcare,healthcare innovation,"telemedicine, healthcare data analytics, medical device technology, precision medicine, health informatics",strong_increase,2.0,"GCC countries investing heavily in healthcare infrastructure and medical tourism, requiring advanced healthcare technologies and skills.",high,both,healthcare sector modernization,high,1.5,0.6,1.7999999999999998
KEARNEY_GCC_TALENT,Kearney — GCC Talent Competitiveness Report 2023,Kearney,2023,https://www.kearney.com/industry/public-sector/article/gcc-talent-competitiveness,S1,cross_sector,sustainability and ESG,"sustainability reporting, environmental compliance, ESG analytics, carbon management, green finance",strong_increase,2.0,Regional focus on sustainability and climate commitments driving demand for ESG expertise across all sectors.,medium,both,sustainability focus increasing,high,1.5,0.6,1.7999999999999998
KEARNEY_GCC_TALENT,Kearney — GCC Talent Competitiveness Report 2023,Kearney,2023,https://www.kearney.com/industry/public-sector/article/gcc-talent-competitiveness,S3,cross_sector,sustainability and ESG,"sustainability reporting, environmental compliance, ESG analytics, carbon management, green finance",strong_increase,2.0,Regional focus on sustainability and climate commitments driving demand for ESG expertise across all sectors.,medium,both,sustainability focus increasing,high,1.5,0.2,0.6000000000000001
KEARNEY_GCC_TALENT,Kearney — GCC Talent Competitiveness Report 2023,Kearney,2023,https://www.kearney.com/industry/public-sector/article/gcc-talent-competitiveness,S1,education,educational technology,"e-learning platforms, educational data analytics, curriculum design, digital pedagogy, learning management systems",moderate_increase,1.0,Educational sector transformation and focus on developing local talent requires advanced educational technologies and methodologies.,high,medium_term,education sector innovation,high,1.5,0.6,0.8999999999999999
STRATEGY_AND_GCC_DIGITAL,Strategy& — GCC Digital Economy: Workforce Implications 2024,Strategy& (PwC),2024,https://www.strategyand.pwc.com/m1/en/ideation-center/reports/gcc-digital-economy.html,S1,technology_digital,digital transformation,"cloud computing, digital architecture, API development, microservices",strong_increase,2.0,GCC digital economy transformation requires extensive cloud-native infrastructure and integration capabilities.,high,both,,high,1.5,0.7,2.0999999999999996
STRATEGY_AND_GCC_DIGITAL,Strategy& — GCC Digital Economy: Workforce Implications 2024,Strategy& (PwC),2024,https://www.strategyand.pwc.com/m1/en/ideation-center/reports/gcc-digital-economy.html,S3,technology_digital,digital transformation,"cloud computing, digital architecture, API development, microservices",strong_increase,2.0,GCC digital economy transformation requires extensive cloud-native infrastructure and integration capabilities.,high,both,,high,1.5,0.2,0.6000000000000001
STRATEGY_AND_GCC_DIGITAL,Strategy& — GCC Digital Economy: Workforce Implications 2024,Strategy& (PwC),2024,https://www.strategyand.pwc.com/m1/en/ideation-center/reports/gcc-digital-economy.html,S1,technology_digital,data science and AI,"machine learning, data analytics, AI model deployment, predictive modeling",strong_increase,2.0,Digital economy growth drives demand for AI-powered solutions and data-driven decision making across sectors.,high,both,,high,1.5,0.7,2.0999999999999996
STRATEGY_AND_GCC_DIGITAL,Strategy& — GCC Digital Economy: Workforce Implications 2024,Strategy& (PwC),2024,https://www.strategyand.pwc.com/m1/en/ideation-center/reports/gcc-digital-economy.html,S3,technology_digital,data science and AI,"machine learning, data analytics, AI model deployment, predictive modeling",strong_increase,2.0,Digital economy growth drives demand for AI-powered solutions and data-driven decision making across sectors.,high,both,,high,1.5,0.2,0.6000000000000001
STRATEGY_AND_GCC_DIGITAL,Strategy& — GCC Digital Economy: Workforce Implications 2024,Strategy& (PwC),2024,https://www.strategyand.pwc.com/m1/en/ideation-center/reports/gcc-digital-economy.html,S1,finance_banking,fintech and digital banking,"blockchain technology, digital payments, regulatory technology, cybersecurity",strong_increase,2.0,Financial sector digitization and fintech growth require specialized technical and regulatory compliance skills.,medium,near_term,,high,1.5,0.7,2.0999999999999996
STRATEGY_AND_GCC_DIGITAL,Strategy& — GCC Digital Economy: Workforce Implications 2024,Strategy& (PwC),2024,https://www.strategyand.pwc.com/m1/en/ideation-center/reports/gcc-digital-economy.html,S1,cross_sector,digital marketing and e-commerce,"digital marketing automation, e-commerce platforms, customer analytics, social media strategy",moderate_increase,1.0,Digital economy expansion requires businesses across sectors to develop online presence and digital customer engagement.,medium,both,,high,1.5,0.7,1.0499999999999998
STRATEGY_AND_GCC_DIGITAL,Strategy& — GCC Digital Economy: Workforce Implications 2024,Strategy& (PwC),2024,https://www.strategyand.pwc.com/m1/en/ideation-center/reports/gcc-digital-economy.html,S1,technology_digital,cybersecurity,"threat detection, security architecture, compliance frameworks, incident response",strong_increase,2.0,Increasing digitization creates critical need for cybersecurity expertise to protect digital infrastructure and data.,high,both,,high,1.5,0.7,2.0999999999999996
STRATEGY_AND_GCC_DIGITAL,Strategy& — GCC Digital Economy: Workforce Implications 2024,Strategy& (PwC),2024,https://www.strategyand.pwc.com/m1/en/ideation-center/reports/gcc-digital-economy.html,S3,technology_digital,cybersecurity,"threat detection, security architecture, compliance frameworks, incident response",strong_increase,2.0,Increasing digitization creates critical need for cybersecurity expertise to protect digital infrastructure and data.,high,both,,high,1.5,0.2,0.6000000000000001
STRATEGY_AND_GCC_DIGITAL,Strategy& — GCC Digital Economy: Workforce Implications 2024,Strategy& (PwC),2024,https://www.strategyand.pwc.com/m1/en/ideation-center/reports/gcc-digital-economy.html,S1,cross_sector,digital transformation management,"change management, digital strategy, process optimization, agile methodologies",moderate_increase,1.0,Organizations require leadership and management skills to navigate digital transformation initiatives across industries.,high,medium_term,,high,1.5,0.7,1.0499999999999998
STRATEGY_AND_GCC_DIGITAL,Strategy& — GCC Digital Economy: Workforce Implications 2024,Strategy& (PwC),2024,https://www.strategyand.pwc.com/m1/en/ideation-center/reports/gcc-digital-economy.html,S3,cross_sector,digital transformation management,"change management, digital strategy, process optimization, agile methodologies",moderate_increase,1.0,Organizations require leadership and management skills to navigate digital transformation initiatives across industries.,high,medium_term,,high,1.5,0.2,0.30000000000000004
IRENA_ENERGY_TRANSITION,IRENA — Renewable Energy and Jobs: Annual Review 2023,International Renewable Energy Agency,2023,https://www.irena.org/publications/2023/Sep/Renewable-Energy-and-Jobs-Annual-Review-2023,S3,energy_lng,renewable energy engineering,"solar PV system design, wind turbine maintenance, grid integration, energy storage systems",strong_increase,2.0,Global renewable energy capacity additions require specialized technical workforce with new engineering competencies distinct from traditional hydrocarbon skills.,high,both,,high,1.5,0.9,2.7
IRENA_ENERGY_TRANSITION,IRENA — Renewable Energy and Jobs: Annual Review 2023,International Renewable Energy Agency,2023,https://www.irena.org/publications/2023/Sep/Renewable-Energy-and-Jobs-Annual-Review-2023,S3,energy_lng,green hydrogen production,"electrolysis operations, hydrogen storage, ammonia synthesis, process optimization",strong_increase,2.0,"Emerging hydrogen economy creates demand for specialized technical roles in production, storage, and transportation of green hydrogen and derivatives.",high,medium_term,,high,1.5,0.9,2.7
IRENA_ENERGY_TRANSITION,IRENA — Renewable Energy and Jobs: Annual Review 2023,International Renewable Energy Agency,2023,https://www.irena.org/publications/2023/Sep/Renewable-Energy-and-Jobs-Annual-Review-2023,S3,cross_sector,energy transition project management,"renewable project development, stakeholder management, regulatory compliance, financing structures",strong_increase,2.0,Large-scale renewable energy projects require specialized project management capabilities for complex multi-stakeholder developments.,medium,both,,high,1.5,0.9,2.7
IRENA_ENERGY_TRANSITION,IRENA — Renewable Energy and Jobs: Annual Review 2023,International Renewable Energy Agency,2023,https://www.irena.org/publications/2023/Sep/Renewable-Energy-and-Jobs-Annual-Review-2023,S3,technology_digital,smart grid technologies,"IoT sensors, data analytics, cybersecurity, grid automation",moderate_increase,1.0,Integration of renewable energy sources requires advanced digital infrastructure and data management capabilities for grid stability.,medium,medium_term,,high,1.5,0.9,1.35
IRENA_ENERGY_TRANSITION,IRENA — Renewable Energy and Jobs: Annual Review 2023,International Renewable Energy Agency,2023,https://www.irena.org/publications/2023/Sep/Renewable-Energy-and-Jobs-Annual-Review-2023,S3,construction_real_estate,green construction,"sustainable building materials, energy-efficient design, LEED certification, carbon footprint assessment",moderate_increase,1.0,Renewable energy infrastructure and supporting facilities require specialized construction expertise in sustainable building practices.,medium,both,,high,1.5,0.9,1.35
OECD_AI_SKILLS_2023,OECD — AI and the Future of Skills: Policy Perspectives,OECD,2023,https://www.oecd.org/en/publications/oecd-employment-outlook-2023_08785bba-en.html,S1,technology_digital,artificial intelligence and machine learning,"machine learning algorithms, AI system design, data science, neural networks, natural language processing",strong_increase,2.0,"AI adoption accelerating across industries, requiring specialized technical skills for development and implementation.",high,both,,high,1.5,0.7,2.0999999999999996
OECD_AI_SKILLS_2023,OECD — AI and the Future of Skills: Policy Perspectives,OECD,2023,https://www.oecd.org/en/publications/oecd-employment-outlook-2023_08785bba-en.html,S3,technology_digital,artificial intelligence and machine learning,"machine learning algorithms, AI system design, data science, neural networks, natural language processing",strong_increase,2.0,"AI adoption accelerating across industries, requiring specialized technical skills for development and implementation.",high,both,,high,1.5,0.6,1.7999999999999998
OECD_AI_SKILLS_2023,OECD — AI and the Future of Skills: Policy Perspectives,OECD,2023,https://www.oecd.org/en/publications/oecd-employment-outlook-2023_08785bba-en.html,S1,cross_sector,human-AI collaboration,"AI tool utilization, human-machine interaction, AI-assisted decision making, algorithmic literacy",strong_increase,2.0,Workers across sectors need to collaborate effectively with AI systems rather than being replaced by them.,high,both,,high,1.5,0.7,2.0999999999999996
OECD_AI_SKILLS_2023,OECD — AI and the Future of Skills: Policy Perspectives,OECD,2023,https://www.oecd.org/en/publications/oecd-employment-outlook-2023_08785bba-en.html,S3,cross_sector,human-AI collaboration,"AI tool utilization, human-machine interaction, AI-assisted decision making, algorithmic literacy",strong_increase,2.0,Workers across sectors need to collaborate effectively with AI systems rather than being replaced by them.,high,both,,high,1.5,0.6,1.7999999999999998
OECD_AI_SKILLS_2023,OECD — AI and the Future of Skills: Policy Perspectives,OECD,2023,https://www.oecd.org/en/publications/oecd-employment-outlook-2023_08785bba-en.html,S1,cross_sector,digital literacy and data skills,"data interpretation, digital problem-solving, computational thinking, cybersecurity awareness",strong_increase,2.0,Fundamental digital skills become essential as AI integration requires understanding of data flows and digital processes.,high,near_term,,high,1.5,0.7,2.0999999999999996
OECD_AI_SKILLS_2023,OECD — AI and the Future of Skills: Policy Perspectives,OECD,2023,https://www.oecd.org/en/publications/oecd-employment-outlook-2023_08785bba-en.html,S3,cross_sector,digital literacy and data skills,"data interpretation, digital problem-solving, computational thinking, cybersecurity awareness",strong_increase,2.0,Fundamental digital skills become essential as AI integration requires understanding of data flows and digital processes.,high,near_term,,high,1.5,0.6,1.7999999999999998
OECD_AI_SKILLS_2023,OECD — AI and the Future of Skills: Policy Perspectives,OECD,2023,https://www.oecd.org/en/publications/oecd-employment-outlook-2023_08785bba-en.html,S1,cross_sector,critical thinking and creativity,"complex problem solving, creative thinking, ethical reasoning, innovation management",moderate_increase,1.0,Human skills that complement AI capabilities become more valuable as routine tasks are automated.,medium,medium_term,,high,1.5,0.7,1.0499999999999998
OECD_AI_SKILLS_2023,OECD — AI and the Future of Skills: Policy Perspectives,OECD,2023,https://www.oecd.org/en/publications/oecd-employment-outlook-2023_08785bba-en.html,S3,cross_sector,critical thinking and creativity,"complex problem solving, creative thinking, ethical reasoning, innovation management",moderate_increase,1.0,Human skills that complement AI capabilities become more valuable as routine tasks are automated.,medium,medium_term,,high,1.5,0.6,0.8999999999999999
OECD_AI_SKILLS_2023,OECD — AI and the Future of Skills: Policy Perspectives,OECD,2023,https://www.oecd.org/en/publications/oecd-employment-outlook-2023_08785bba-en.html,S1,cross_sector,lifelong learning and adaptability,"continuous learning, adaptability, reskilling capacity, learning agility",strong_increase,2.0,Rapid AI evolution requires workers to continuously update skills and adapt to new technologies and work processes.,high,both,,high,1.5,0.7,2.0999999999999996
OECD_AI_SKILLS_2023,OECD — AI and the Future of Skills: Policy Perspectives,OECD,2023,https://www.oecd.org/en/publications/oecd-employment-outlook-2023_08785bba-en.html,S3,cross_sector,lifelong learning and adaptability,"continuous learning, adaptability, reskilling capacity, learning agility",strong_increase,2.0,Rapid AI evolution requires workers to continuously update skills and adapt to new technologies and work processes.,high,both,,high,1.5,0.6,1.7999999999999998
OECD_AI_SKILLS_2023,OECD — AI and the Future of Skills: Policy Perspectives,OECD,2023,https://www.oecd.org/en/publications/oecd-employment-outlook-2023_08785bba-en.html,S1,technology_digital,AI ethics and governance,"AI ethics, algorithm auditing, bias detection, responsible AI implementation",moderate_increase,1.0,Growing need for governance and ethical oversight as AI systems become more prevalent in decision-making.,medium,medium_term,,high,1.5,0.7,1.0499999999999998
OECD_AI_SKILLS_2023,OECD — AI and the Future of Skills: Policy Perspectives,OECD,2023,https://www.oecd.org/en/publications/oecd-employment-outlook-2023_08785bba-en.html,S3,technology_digital,AI ethics and governance,"AI ethics, algorithm auditing, bias detection, responsible AI implementation",moderate_increase,1.0,Growing need for governance and ethical oversight as AI systems become more prevalent in decision-making.,medium,medium_term,,high,1.5,0.6,0.8999999999999999
SIDRA_STRATEGY,Sidra Medicine — Research and Clinical Excellence Strategy 2030,Sidra Medicine / Qatar Foundation,2023,https://www.sidra.org/about/who-we-are/,S1,healthcare,precision medicine,"genomic analysis, biomarker identification, personalized therapy design, bioinformatics",strong_increase,2.0,Sidra's focus on precision medicine and genomics research requires specialized skills in molecular diagnostics and personalized treatment approaches.,high,both,precision medicine and genomic research capabilities,high,1.5,0.9,2.7
SIDRA_STRATEGY,Sidra Medicine — Research and Clinical Excellence Strategy 2030,Sidra Medicine / Qatar Foundation,2023,https://www.sidra.org/about/who-we-are/,S1,healthcare,clinical research,"clinical trial management, regulatory compliance, data management, statistical analysis",strong_increase,2.0,Establishing Qatar as a regional research hub requires robust clinical research infrastructure and expertise in trial design and execution.,medium,both,research excellence and clinical innovation,high,1.5,0.9,2.7
SIDRA_STRATEGY,Sidra Medicine — Research and Clinical Excellence Strategy 2030,Sidra Medicine / Qatar Foundation,2023,https://www.sidra.org/about/who-we-are/,S1,healthcare,pediatric specialty care,"pediatric cardiology, neonatal intensive care, pediatric oncology, child development",strong_increase,2.0,Sidra's positioning as a world-class children's hospital drives demand for highly specialized pediatric medical expertise.,medium,both,pediatric and women's health excellence,high,1.5,0.9,2.7
SIDRA_STRATEGY,Sidra Medicine — Research and Clinical Excellence Strategy 2030,Sidra Medicine / Qatar Foundation,2023,https://www.sidra.org/about/who-we-are/,S1,technology_digital,health informatics,"electronic health records, health data analytics, medical AI systems, telemedicine platforms",strong_increase,2.0,Digital transformation in healthcare requires integration of advanced informatics systems and data-driven decision making capabilities.,high,near_term,digital health innovation and technology integration,high,1.5,0.9,2.7
SIDRA_STRATEGY,Sidra Medicine — Research and Clinical Excellence Strategy 2030,Sidra Medicine / Qatar Foundation,2023,https://www.sidra.org/about/who-we-are/,S1,cross_sector,research methodology,"translational research, interdisciplinary collaboration, grant writing, research ethics",moderate_increase,1.0,Building research capacity across multiple disciplines supports Qatar's knowledge economy goals and academic-industry partnerships.,high,medium_term,translational research and innovation ecosystem,high,1.5,0.9,1.35
OXFORD_ECONOMICS_GCC,Oxford Economics — GCC Labour Market Outlook 2030,Oxford Economics,2023,,S2,energy_lng,LNG operations and maintenance,"LNG process engineering, petrochemical operations, facility maintenance, safety management, process optimization",strong_increase,2.0,North Field expansion and continued LNG capacity growth driving sustained demand for technical expertise in gas processing and petrochemical operations.,high,both,North Field expansion driving technical workforce needs,high,1.5,0.3,0.8999999999999999
OXFORD_ECONOMICS_GCC,Oxford Economics — GCC Labour Market Outlook 2030,Oxford Economics,2023,,S1,energy_lng,LNG operations and maintenance,"LNG process engineering, petrochemical operations, facility maintenance, safety management, process optimization",strong_increase,2.0,North Field expansion and continued LNG capacity growth driving sustained demand for technical expertise in gas processing and petrochemical operations.,high,both,North Field expansion driving technical workforce needs,high,1.5,0.6,1.7999999999999998
OXFORD_ECONOMICS_GCC,Oxford Economics — GCC Labour Market Outlook 2030,Oxford Economics,2023,,S1,technology_digital,data analytics and AI,"data science, machine learning, business intelligence, predictive analytics, automation systems",strong_increase,2.0,Digital transformation across all sectors and government smart city initiatives requiring advanced analytical capabilities and automation expertise.,high,both,digital transformation accelerating across all sectors,high,1.5,0.6,1.7999999999999998
OXFORD_ECONOMICS_GCC,Oxford Economics — GCC Labour Market Outlook 2030,Oxford Economics,2023,,S3,technology_digital,data analytics and AI,"data science, machine learning, business intelligence, predictive analytics, automation systems",strong_increase,2.0,Digital transformation across all sectors and government smart city initiatives requiring advanced analytical capabilities and automation expertise.,high,both,digital transformation accelerating across all sectors,high,1.5,0.1,0.30000000000000004
OXFORD_ECONOMICS_GCC,Oxford Economics — GCC Labour Market Outlook 2030,Oxford Economics,2023,,S1,healthcare,specialized medical care,"specialized nursing, medical technology, healthcare management, telemedicine, geriatric care",strong_increase,2.0,Aging population and expanding healthcare infrastructure as part of economic diversification strategy driving sustained healthcare professional demand.,medium,both,healthcare sector expansion for aging demographics,high,1.5,0.6,1.7999999999999998
OXFORD_ECONOMICS_GCC,Oxford Economics — GCC Labour Market Outlook 2030,Oxford Economics,2023,,S1,finance_banking,fintech and digital banking,"blockchain technology, digital payments, financial analysis, risk management, regulatory compliance",moderate_increase,1.0,Financial sector modernization and Islamic banking growth supporting demand for technology-enabled financial services professionals.,high,medium_term,financial sector digitalization trends,high,1.5,0.6,0.8999999999999999
OXFORD_ECONOMICS_GCC,Oxford Economics — GCC Labour Market Outlook 2030,Oxford Economics,2023,,S1,construction_real_estate,sustainable construction,"green building design, sustainable materials, energy efficiency, project management, BIM technology",moderate_increase,1.0,Post-World Cup infrastructure focus shifting toward sustainable development and energy-efficient construction practices.,medium,medium_term,sustainable construction practices gaining importance,high,1.5,0.6,0.8999999999999999
OXFORD_ECONOMICS_GCC,Oxford Economics — GCC Labour Market Outlook 2030,Oxford Economics,2023,,S3,construction_real_estate,sustainable construction,"green building design, sustainable materials, energy efficiency, project management, BIM technology",moderate_increase,1.0,Post-World Cup infrastructure focus shifting toward sustainable development and energy-efficient construction practices.,medium,medium_term,sustainable construction practices gaining importance,high,1.5,0.1,0.15000000000000002
OXFORD_ECONOMICS_GCC,Oxford Economics — GCC Labour Market Outlook 2030,Oxford Economics,2023,,S1,cross_sector,digital literacy and automation,"digital workflow management, robotic process automation, cybersecurity, cloud computing, digital communication",strong_increase,2.0,Automation pressures across all sectors requiring workforce-wide digital upskilling to maintain employment relevance and productivity.,high,both,automation requiring workforce-wide digital upskilling,high,1.5,0.6,1.7999999999999998
OXFORD_ECONOMICS_GCC,Oxford Economics — GCC Labour Market Outlook 2030,Oxford Economics,2023,,S2,cross_sector,digital literacy and automation,"digital workflow management, robotic process automation, cybersecurity, cloud computing, digital communication",strong_increase,2.0,Automation pressures across all sectors requiring workforce-wide digital upskilling to maintain employment relevance and productivity.,high,both,automation requiring workforce-wide digital upskilling,high,1.5,0.3,0.8999999999999999
OXFORD_ECONOMICS_GCC,Oxford Economics — GCC Labour Market Outlook 2030,Oxford Economics,2023,,S3,cross_sector,digital literacy and automation,"digital workflow management, robotic process automation, cybersecurity, cloud computing, digital communication",strong_increase,2.0,Automation pressures across all sectors requiring workforce-wide digital upskilling to maintain employment relevance and productivity.,high,both,automation requiring workforce-wide digital upskilling,high,1.5,0.1,0.30000000000000004
OXFORD_ECONOMICS_GCC,Oxford Economics — GCC Labour Market Outlook 2030,Oxford Economics,2023,,S1,education,digital education delivery,"online pedagogy, educational technology, curriculum development, student assessment, multilingual instruction",moderate_increase,1.0,Education sector transformation and focus on developing local talent pipeline requiring modern teaching methodologies and technology integration.,high,both,education sector modernization initiatives,high,1.5,0.6,0.8999999999999999
OXFORD_ECONOMICS_GCC,Oxford Economics — GCC Labour Market Outlook 2030,Oxford Economics,2023,,S1,tourism_hospitality,hospitality management,"event management, customer service, revenue management, cultural awareness, sustainable tourism",moderate_increase,1.0,Post-World Cup tourism legacy and continued focus on Qatar as regional hub maintaining demand for hospitality professionals.,medium,medium_term,tourism sector maintaining post-World Cup momentum,high,1.5,0.6,0.8999999999999999
QSTP_INNOVATION,Qatar Science & Technology Park — Innovation Ecosystem 2030,Qatar Foundation / QSTP,2023,https://www.qstp.org.qa/en/about/,S4,technology_digital,artificial intelligence research,"machine learning engineering, deep learning algorithms, AI model deployment, computer vision, natural language processing",strong_increase,2.0,QSTP's 2030 strategy positions Qatar as a regional AI hub requiring substantial AI research and development capabilities.,high,both,regional AI hub development,medium,1.0,0.7,1.4
QSTP_INNOVATION,Qatar Science & Technology Park — Innovation Ecosystem 2030,Qatar Foundation / QSTP,2023,https://www.qstp.org.qa/en/about/,S4,technology_digital,biotechnology research,"genomics research, bioinformatics, pharmaceutical development, clinical data analysis, biotech commercialization",strong_increase,2.0,QSTP's life sciences focus requires advanced biotechnology capabilities to support Qatar's healthcare innovation ambitions.,high,medium_term,life sciences innovation focus,medium,1.0,0.7,1.4
QSTP_INNOVATION,Qatar Science & Technology Park — Innovation Ecosystem 2030,Qatar Foundation / QSTP,2023,https://www.qstp.org.qa/en/about/,S4,cross_sector,innovation commercialization,"technology transfer, startup incubation, intellectual property management, venture capital analysis, business model development",strong_increase,2.0,"QSTP's ecosystem strategy emphasizes converting research into commercial ventures, requiring specialized commercialization expertise.",medium,both,research to market pipeline,medium,1.0,0.7,1.4
QSTP_INNOVATION,Qatar Science & Technology Park — Innovation Ecosystem 2030,Qatar Foundation / QSTP,2023,https://www.qstp.org.qa/en/about/,S1,cross_sector,innovation commercialization,"technology transfer, startup incubation, intellectual property management, venture capital analysis, business model development",strong_increase,2.0,"QSTP's ecosystem strategy emphasizes converting research into commercial ventures, requiring specialized commercialization expertise.",medium,both,research to market pipeline,medium,1.0,0.2,0.4
QSTP_INNOVATION,Qatar Science & Technology Park — Innovation Ecosystem 2030,Qatar Foundation / QSTP,2023,https://www.qstp.org.qa/en/about/,S4,education,advanced research supervision,"PhD supervision, grant writing, international collaboration, research methodology, academic publishing",moderate_increase,1.0,Expanding research capabilities requires experienced academic leaders to guide graduate programs and research initiatives.,medium,both,research supervision expansion,medium,1.0,0.7,0.7
QSTP_INNOVATION,Qatar Science & Technology Park — Innovation Ecosystem 2030,Qatar Foundation / QSTP,2023,https://www.qstp.org.qa/en/about/,S4,technology_digital,cybersecurity research,"cryptography, blockchain security, IoT security, threat intelligence, security architecture",strong_increase,2.0,Growing digital infrastructure and smart city initiatives create high demand for advanced cybersecurity research and implementation.,high,both,digital security infrastructure,medium,1.0,0.7,1.4
